tick,agent-type,activity,bite-stat,patch-landuse
209,adult,2,false,60
209,senior,3,false,62
209,senior,2,false,60
209,adult,2,false,60
209,child,3,false,62
209,tourist-senior,3,false,60
209,adult,2,false,60
209,tourist-adult,3,true,60
209,senior,1,true,60
209,adult,1,false,62
209,adult,3,false,60
209,senior,2,false,60
209,tourist-child,2,true,60
209,adult,2,false,61
209,tourist-adult,3,false,60
209,tourist-senior,2,false,60
209,child,2,false,60
209,adult,1,false,60
209,tourist-adult,2,false,60
209,tourist-senior,3,false,62
209,tourist-adult,1,false,60
209,tourist-adult,1,false,60
209,tourist-adult,3,false,60
209,tourist-adult,1,false,62
209,senior,3,false,62
209,tourist-senior,3,false,60
209,adult,3,false,62
209,adult,2,false,61
209,adult,2,false,60
209,tourist-adult,2,false,60
209,tourist-child,1,false,62
209,adult,1,false,60
210,adult,1,false,62
210,tourist-adult,2,false,62
210,senior,3,false,62
210,tourist-adult,1,false,60
210,tourist-senior,3,false,60
210,adult,3,false,62
210,adult,3,false,62
210,tourist-child,2,false,61
210,adult,1,true,62
210,tourist-adult,3,false,60
210,tourist-adult,3,false,62
210,adult,3,false,62
210,adult,1,false,62
210,child,1,false,62
210,tourist-senior,1,false,62
210,senior,2,false,62
210,tourist-child,1,false,62
210,adult,3,false,62
210,senior,3,false,62
210,adult,3,false,60
210,adult,2,true,62
210,child,1,false,60
210,adult,1,false,62
210,tourist-senior,2,false,60
210,tourist-adult,1,false,62
210,adult,2,true,62
210,tourist-adult,1,false,62
210,senior,3,false,60
210,tourist-adult,1,true,62
210,tourist-senior,2,false,62
210,adult,3,false,62
210,adult,2,false,62
210,tourist-adult,1,false,62
210,tourist-adult,2,false,60
210,tourist-adult,1,false,62
210,tourist-adult,2,true,61
210,adult,2,false,61
210,adult,2,false,62
210,tourist-adult,2,false,60
210,tourist-adult,1,false,60
210,adult,3,false,60
210,senior,3,true,62
210,tourist-adult,2,false,61
210,tourist-senior,2,false,62
210,tourist-senior,1,false,62
210,tourist-adult,2,false,60
210,child,3,false,60
210,tourist-child,2,false,61
210,adult,3,false,62
210,tourist-adult,3,false,62
210,child,3,false,60
210,tourist-child,1,true,62
210,tourist-senior,2,false,60
210,tourist-adult,3,false,62
210,tourist-child,1,true,60
210,adult,3,false,60
210,senior,3,false,62
210,adult,1,false,60
210,senior,2,false,60
210,child,1,false,60
210,tourist-adult,3,true,60
210,adult,3,false,62
210,child,1,false,62
210,tourist-senior,2,false,62
210,tourist-senior,3,false,60
210,senior,2,false,60
210,senior,1,false,60
210,tourist-adult,2,false,62
210,adult,2,false,60
210,tourist-adult,1,false,62
210,senior,3,false,62
210,tourist-child,1,false,60
210,adult,1,false,62
210,adult,2,false,60
210,tourist-adult,3,false,60
210,child,3,false,62
210,tourist-adult,2,false,62
210,tourist-adult,1,false,60
210,tourist-child,1,false,62
210,adult,2,false,60
210,adult,3,false,62
210,tourist-adult,2,false,62
210,tourist-child,1,false,62
210,adult,1,false,62
210,adult,1,false,62
210,adult,3,false,62
210,tourist-adult,3,false,62
210,tourist-senior,1,false,62
210,adult,2,false,62
210,tourist-adult,2,false,62
210,tourist-senior,1,false,60
210,tourist-adult,3,false,62
210,tourist-adult,1,false,62
210,adult,1,false,62
210,tourist-adult,1,true,62
210,adult,1,false,60
210,tourist-adult,3,false,60
210,adult,1,false,62
210,adult,3,false,60
210,adult,2,false,61
210,senior,3,false,62
210,tourist-child,2,false,62
210,adult,2,false,62
210,adult,1,true,62
210,tourist-adult,2,false,61
210,tourist-adult,2,false,61
210,adult,3,false,62
210,tourist-adult,1,false,60
210,tourist-senior,1,false,60
210,tourist-adult,1,false,62
210,tourist-adult,3,false,62
210,senior,1,false,60
210,adult,1,false,62
210,tourist-child,2,false,62
210,tourist-adult,2,false,61
210,tourist-adult,2,false,60
210,tourist-senior,1,false,60
210,tourist-adult,3,false,60
210,tourist-child,3,false,60
210,adult,1,false,60
210,tourist-adult,2,false,61
210,senior,3,false,62
210,adult,1,true,60
210,adult,3,true,60
210,tourist-adult,1,false,62
210,tourist-adult,2,false,60
210,tourist-adult,1,false,60
210,senior,2,true,60
210,adult,3,false,62
210,tourist-child,2,false,62
210,adult,2,false,60
210,tourist-adult,3,true,62
210,tourist-child,3,false,62
210,tourist-adult,3,false,62
210,senior,1,false,60
210,child,3,false,60
210,adult,2,false,62
210,tourist-child,3,false,60
210,tourist-senior,3,false,60
210,adult,2,false,62
210,adult,3,false,60
210,tourist-adult,1,false,62
210,senior,3,true,60
210,senior,3,false,62
210,adult,3,false,62
210,tourist-adult,3,false,60
210,tourist-adult,3,false,60
210,tourist-senior,1,false,62
210,adult,1,false,62
210,tourist-senior,1,true,62
210,senior,2,false,62
210,adult,2,true,60
210,senior,1,false,60
210,tourist-child,2,false,60
210,adult,2,false,61
210,adult,1,false,60
210,tourist-adult,1,false,62
210,tourist-adult,3,true,62
210,tourist-child,1,false,60
210,tourist-adult,1,false,62
210,tourist-adult,2,false,62
210,adult,1,false,60
210,tourist-adult,2,false,62
210,tourist-adult,2,false,61
210,adult,1,false,60
210,tourist-adult,1,false,60
210,adult,3,false,62
210,child,1,false,60
210,adult,2,false,62
210,tourist-senior,1,false,62
210,tourist-child,3,false,60
210,senior,3,false,62
210,tourist-adult,2,false,62
210,tourist-adult,3,false,60
210,tourist-child,3,false,60
210,tourist-adult,3,false,62
210,adult,3,true,62
210,adult,2,false,62
210,tourist-adult,3,false,60
210,tourist-senior,1,true,60
210,tourist-senior,1,false,62
210,tourist-senior,1,false,62
210,tourist-child,3,false,62
210,adult,1,false,62
210,tourist-child,1,false,62
210,child,3,false,60
210,adult,3,false,62
210,tourist-adult,1,false,60
210,tourist-adult,2,false,61
210,adult,3,false,60
211,adult,1,false,60
211,adult,2,false,60
211,tourist-senior,3,false,60
211,adult,2,false,62
211,adult,1,false,60
211,adult,1,true,62
211,tourist-adult,3,false,62
211,adult,1,false,62
211,tourist-adult,2,false,62
211,tourist-senior,1,true,62
211,tourist-senior,2,false,62
211,tourist-senior,2,false,62
211,child,2,true,60
211,tourist-senior,1,false,60
211,child,2,true,62
211,senior,2,false,62
211,tourist-adult,3,false,60
211,tourist-adult,2,false,62
211,tourist-adult,2,true,62
211,adult,2,false,61
211,adult,3,true,60
211,tourist-adult,3,false,60
211,tourist-senior,1,false,60
211,child,1,false,60
211,adult,3,false,60
211,adult,1,true,60
211,tourist-adult,3,false,60
211,tourist-senior,2,false,60
211,tourist-senior,2,false,60
211,senior,1,false,60
211,senior,2,false,62
211,senior,2,false,60
211,adult,2,false,60
211,tourist-adult,2,false,60
211,adult,3,false,62
211,tourist-child,1,false,62
211,adult,1,false,60
211,tourist-adult,3,false,62
211,tourist-adult,2,false,60
211,tourist-adult,2,false,61
211,tourist-adult,3,false,62
211,tourist-adult,3,false,60
211,senior,1,false,62
211,tourist-senior,3,false,60
211,tourist-child,3,false,62
211,adult,3,true,62
211,tourist-child,1,false,60
211,tourist-senior,1,false,62
211,adult,2,true,61
211,tourist-adult,3,true,60
211,adult,2,false,61
211,adult,1,false,62
211,tourist-adult,1,false,62
211,adult,1,false,60
211,tourist-child,1,true,62
211,adult,1,false,60
211,adult,2,true,60
211,adult,3,false,62
211,tourist-adult,3,false,62
211,tourist-adult,3,true,60
211,tourist-adult,2,false,62
211,adult,2,false,60
211,adult,3,false,60
211,adult,1,false,60
211,adult,2,false,62
211,tourist-adult,1,false,60
211,adult,2,false,61
211,tourist-adult,1,false,60
211,senior,1,false,62
211,tourist-child,2,false,62
211,adult,3,false,62
211,tourist-child,2,false,62
211,senior,2,false,62
211,adult,1,false,62
211,tourist-adult,2,false,62
211,tourist-adult,3,true,60
211,adult,1,false,60
211,tourist-senior,3,false,62
211,adult,1,true,62
211,tourist-adult,1,false,60
211,tourist-child,1,false,60
211,adult,3,true,60
211,adult,3,false,62
211,adult,1,true,60
211,tourist-child,3,false,62
211,tourist-adult,2,false,60
211,tourist-senior,1,false,62
211,tourist-child,2,true,60
211,adult,3,false,62
211,child,1,false,62
211,adult,1,true,62
211,tourist-child,3,false,62
211,tourist-child,2,false,62
211,adult,2,false,60
211,adult,2,false,62
211,tourist-adult,1,false,60
211,tourist-adult,2,true,62
211,adult,2,false,62
211,senior,1,false,62
211,senior,2,false,60
211,adult,3,false,62
211,tourist-adult,2,false,61
211,adult,3,false,62
211,tourist-child,3,false,60
211,tourist-adult,2,false,60
211,tourist-adult,2,true,60
211,senior,2,false,60
211,tourist-child,3,false,60
211,adult,2,false,60
211,tourist-adult,3,true,62
211,adult,2,false,62
211,tourist-child,3,false,62
211,tourist-adult,1,false,62
211,adult,1,false,60
211,adult,2,true,60
211,tourist-adult,2,true,62
211,senior,1,false,62
211,tourist-adult,1,false,60
211,tourist-adult,1,false,60
211,child,1,false,62
211,tourist-senior,1,true,62
211,tourist-senior,1,false,60
211,tourist-adult,1,false,62
211,tourist-child,3,true,62
211,tourist-adult,3,false,60
211,senior,1,true,62
211,adult,2,false,60
211,tourist-child,1,false,62
211,tourist-adult,3,true,60
211,tourist-adult,3,false,60
211,senior,1,false,60
211,adult,1,false,60
211,senior,1,false,62
211,senior,3,false,62
211,senior,3,false,60
211,tourist-adult,1,false,62
211,tourist-senior,3,false,62
211,tourist-adult,3,false,62
211,tourist-senior,2,false,62
211,tourist-adult,2,false,62
211,adult,2,false,61
211,tourist-senior,3,false,60
211,adult,1,false,62
211,child,1,false,60
211,tourist-adult,1,false,62
211,tourist-adult,3,true,60
211,adult,3,false,60
211,tourist-child,2,false,60
211,adult,2,true,62
211,tourist-senior,3,true,62
211,tourist-adult,1,false,60
211,tourist-child,3,false,62
211,tourist-senior,1,false,62
211,child,2,false,61
211,adult,1,false,60
211,tourist-adult,2,false,61
211,tourist-adult,1,false,62
211,tourist-adult,1,false,60
211,adult,3,true,62
211,tourist-adult,2,false,61
211,tourist-senior,1,false,60
211,adult,1,false,62
211,adult,1,false,62
211,tourist-adult,3,true,60
211,senior,1,false,60
211,senior,2,false,62
211,tourist-adult,1,true,62
211,tourist-adult,2,false,60
211,adult,3,true,60
211,senior,1,false,60
211,tourist-adult,2,false,61
211,adult,1,false,60
211,senior,3,false,60
211,tourist-adult,1,false,60
211,adult,2,false,60
211,tourist-adult,2,false,62
211,child,2,false,61
211,tourist-adult,1,false,60
211,adult,2,true,62
211,tourist-adult,3,true,62
211,tourist-adult,3,false,60
211,tourist-adult,3,false,60
211,tourist-adult,2,false,62
211,tourist-child,3,true,62
211,tourist-adult,1,false,60
211,child,2,false,62
211,adult,2,false,62
211,tourist-child,2,true,62
211,child,2,false,60
211,adult,1,false,62
212,adult,2,false,61
212,tourist-adult,3,false,60
212,child,1,false,62
212,tourist-adult,3,true,62
212,adult,1,false,62
212,senior,1,false,60
212,adult,2,true,62
212,adult,1,false,60
212,tourist-adult,1,true,62
212,adult,2,false,60
212,senior,2,false,62
212,tourist-adult,3,false,60
212,tourist-adult,1,false,60
212,adult,3,true,60
212,tourist-adult,1,false,62
212,tourist-adult,3,true,60
212,tourist-adult,3,false,60
212,tourist-adult,3,false,62
212,tourist-child,3,false,60
212,adult,3,false,62
212,adult,3,false,60
212,tourist-adult,1,false,62
212,adult,1,false,60
212,tourist-adult,2,false,61
212,adult,2,false,61
212,senior,3,true,62
212,tourist-senior,3,false,62
212,tourist-child,3,false,62
212,tourist-adult,2,false,60
212,tourist-child,3,false,60
212,child,3,false,62
212,tourist-senior,2,false,60
212,tourist-adult,3,false,60
212,tourist-adult,1,false,62
212,adult,2,false,62
212,senior,2,false,60
212,tourist-adult,3,false,62
212,child,1,false,62
212,tourist-adult,2,false,62
212,tourist-adult,2,true,61
212,adult,2,true,60
212,adult,2,false,62
212,tourist-adult,2,false,60
212,tourist-adult,3,false,60
212,tourist-adult,3,true,62
212,tourist-child,3,false,62
212,senior,1,false,60
212,senior,1,false,60
212,tourist-adult,1,false,60
212,adult,1,false,62
212,tourist-senior,3,false,60
212,tourist-child,2,false,61
212,adult,1,false,60
212,adult,1,false,60
212,adult,3,false,62
212,tourist-adult,1,false,60
212,adult,3,false,60
212,adult,1,false,60
212,tourist-adult,3,false,60
212,adult,3,false,62
212,tourist-child,1,false,60
212,tourist-senior,3,false,62
212,tourist-child,3,false,62
212,child,1,false,62
212,adult,1,false,60
212,tourist-adult,2,false,62
212,senior,1,false,62
212,adult,2,false,62
212,child,1,false,60
212,adult,3,false,60
212,tourist-adult,1,true,60
212,tourist-adult,2,true,62
212,adult,2,false,61
212,tourist-senior,2,false,60
212,adult,1,false,60
212,tourist-senior,2,false,62
212,tourist-adult,3,false,62
212,senior,3,false,62
212,tourist-adult,2,false,60
212,tourist-adult,2,true,62
212,tourist-child,2,false,60
212,adult,1,false,60
212,adult,2,false,60
212,adult,2,false,60
212,tourist-child,2,false,60
212,adult,2,false,60
212,tourist-senior,2,false,62
212,adult,1,false,60
212,tourist-adult,3,false,62
212,tourist-adult,2,false,62
212,tourist-child,1,true,62
212,child,3,true,60
212,tourist-senior,2,false,62
212,adult,2,false,62
212,tourist-adult,2,false,62
212,senior,1,false,60
212,child,2,false,60
212,child,3,false,62
212,adult,2,false,60
212,tourist-adult,3,true,62
212,adult,2,false,60
212,senior,3,false,62
212,adult,3,true,62
212,tourist-adult,3,false,62
212,tourist-child,1,false,62
212,adult,2,true,62
212,adult,1,false,62
212,tourist-adult,1,false,60
212,tourist-senior,3,true,60
212,tourist-adult,3,true,62
212,child,2,false,60
212,adult,3,false,62
212,tourist-adult,3,false,62
212,adult,1,true,62
212,adult,3,true,62
212,tourist-child,3,true,62
212,adult,3,false,62
212,tourist-child,3,false,62
212,tourist-child,3,false,62
212,senior,1,false,60
212,adult,3,false,60
212,tourist-senior,2,false,60
212,adult,2,false,61
212,adult,1,true,60
212,tourist-senior,2,false,62
212,adult,1,false,60
212,tourist-senior,1,false,62
212,tourist-child,2,false,61
212,tourist-adult,2,false,62
212,tourist-adult,3,false,60
212,tourist-senior,1,false,62
212,senior,2,false,60
212,adult,1,false,62
212,tourist-senior,2,false,62
212,tourist-adult,1,false,60
212,tourist-adult,1,false,62
212,tourist-child,2,false,61
212,tourist-adult,1,false,62
212,adult,1,false,60
212,tourist-adult,1,true,62
212,tourist-adult,2,false,61
212,senior,3,false,60
212,tourist-senior,2,false,60
212,adult,2,false,62
212,tourist-child,1,false,62
212,tourist-adult,2,false,60
212,adult,2,false,62
212,tourist-adult,3,false,60
212,tourist-child,1,false,60
212,tourist-senior,2,false,62
212,senior,1,false,62
212,tourist-adult,3,true,62
212,adult,1,false,60
212,senior,1,false,60
212,tourist-adult,1,false,60
212,tourist-adult,2,false,61
212,senior,1,false,60
212,adult,3,true,62
212,tourist-adult,2,false,61
212,tourist-adult,2,false,60
212,tourist-adult,1,false,60
212,tourist-adult,3,false,60
212,tourist-senior,2,false,60
212,adult,1,false,60
212,adult,2,true,60
212,tourist-adult,3,false,62
212,tourist-child,3,false,60
212,adult,2,false,62
212,adult,3,true,60
212,tourist-child,2,true,62
212,tourist-adult,2,false,61
212,senior,2,false,61
212,tourist-adult,2,false,62
212,senior,3,false,60
212,tourist-senior,2,false,62
212,adult,2,false,62
212,tourist-senior,2,false,62
212,tourist-adult,2,false,60
212,tourist-adult,3,false,62
212,adult,1,false,60
212,adult,1,false,62
212,adult,2,false,62
212,adult,1,false,62
212,child,2,false,61
212,tourist-adult,1,true,62
212,tourist-adult,2,false,62
212,tourist-senior,1,true,62
212,adult,1,true,62
212,senior,1,true,60
212,senior,1,false,62
213,adult,1,false,62
213,tourist-adult,2,false,60
213,senior,1,false,62
213,tourist-senior,1,false,62
213,tourist-adult,3,false,62
213,tourist-adult,3,false,62
213,child,3,true,60
213,senior,3,false,62
213,child,2,false,60
213,tourist-adult,1,false,62
213,tourist-adult,1,true,62
213,adult,3,true,60
213,child,2,false,60
213,tourist-senior,1,false,60
213,tourist-child,1,false,60
213,tourist-senior,2,false,60
213,adult,3,false,62
213,senior,3,false,62
213,tourist-adult,2,false,62
213,tourist-adult,3,false,62
213,tourist-child,1,false,60
213,tourist-adult,3,false,62
213,tourist-adult,2,false,60
213,tourist-adult,3,false,60
213,tourist-adult,2,false,60
213,adult,1,true,62
213,tourist-child,3,true,60
213,tourist-senior,1,false,62
213,tourist-adult,2,true,62
213,tourist-adult,1,false,62
213,adult,2,false,62
213,adult,1,false,62
213,adult,3,false,62
213,tourist-adult,2,false,62
213,adult,2,false,61
213,adult,3,false,60
213,tourist-adult,1,false,60
213,tourist-adult,2,false,60
213,tourist-senior,3,false,60
213,tourist-senior,1,false,60
213,tourist-adult,3,false,62
213,tourist-adult,3,false,60
213,child,1,false,62
213,adult,3,false,62
213,adult,1,true,62
213,adult,2,false,60
213,senior,3,false,60
213,senior,3,false,62
213,adult,3,false,60
213,adult,1,false,62
213,adult,1,false,60
213,tourist-senior,3,false,60
213,adult,3,true,60
213,adult,2,false,60
213,tourist-adult,1,false,62
213,child,1,false,60
213,senior,3,true,62
213,senior,3,false,60
213,tourist-adult,2,false,62
213,tourist-adult,3,true,60
213,tourist-adult,2,false,60
213,adult,3,false,60
213,adult,2,false,60
213,senior,2,false,60
213,tourist-senior,3,false,60
213,adult,2,false,60
213,tourist-adult,3,true,62
213,adult,2,false,60
213,tourist-adult,1,false,60
213,adult,3,false,62
213,adult,1,false,62
213,tourist-adult,3,false,62
213,tourist-child,2,false,61
213,tourist-adult,2,false,60
213,tourist-adult,3,false,62
213,senior,1,false,60
213,senior,3,false,62
213,adult,3,false,62
213,tourist-adult,2,true,62
213,tourist-adult,1,false,62
213,adult,3,false,60
213,tourist-adult,3,false,62
213,tourist-adult,3,false,62
213,adult,3,false,62
213,tourist-child,1,false,62
213,adult,3,false,60
213,tourist-adult,2,true,62
213,tourist-child,3,false,62
213,adult,2,false,62
213,adult,1,false,60
213,adult,3,true,60
213,tourist-adult,3,false,62
213,tourist-child,3,true,60
213,adult,1,false,62
213,adult,2,true,61
213,child,3,true,62
213,adult,1,false,62
213,tourist-child,2,false,60
213,adult,1,false,60
213,adult,1,false,60
213,tourist-adult,3,true,62
213,tourist-senior,2,false,60
213,tourist-adult,1,false,62
213,adult,3,false,60
213,adult,1,false,62
213,tourist-child,2,false,60
213,senior,1,false,62
213,senior,3,true,62
213,tourist-adult,1,false,60
213,child,1,false,62
213,senior,2,false,60
213,adult,2,false,62
213,tourist-adult,2,false,62
213,tourist-senior,2,false,60
213,tourist-child,1,false,62
213,tourist-adult,3,false,60
213,adult,3,false,60
213,tourist-senior,3,false,60
213,tourist-child,3,false,60
213,tourist-senior,1,false,62
213,tourist-senior,1,false,60
213,tourist-child,1,false,60
213,adult,3,false,60
213,tourist-adult,1,false,60
213,tourist-senior,2,false,62
213,adult,1,false,62
213,tourist-child,1,false,62
213,tourist-adult,3,false,62
213,tourist-child,1,true,62
213,adult,2,false,60
213,tourist-senior,1,false,60
213,adult,1,false,60
213,tourist-adult,3,false,60
213,tourist-adult,2,false,61
213,tourist-adult,3,false,60
213,adult,3,true,60
213,adult,3,false,60
213,adult,3,false,62
213,tourist-child,3,false,62
213,adult,1,false,62
213,tourist-adult,2,true,62
213,tourist-child,1,false,60
213,tourist-adult,3,false,62
213,tourist-senior,2,false,60
213,adult,3,true,60
213,adult,1,true,60
213,tourist-senior,1,false,62
213,tourist-adult,1,false,62
213,adult,1,false,62
213,adult,2,false,62
213,senior,1,false,60
213,child,1,true,60
213,senior,1,true,62
213,tourist-adult,1,false,60
213,tourist-senior,1,false,62
213,tourist-adult,3,false,62
213,child,1,false,62
213,adult,1,false,62
213,tourist-adult,3,false,62
213,tourist-child,2,false,61
213,tourist-adult,3,false,60
213,adult,3,false,60
213,tourist-adult,1,true,62
213,adult,1,false,60
213,tourist-adult,1,false,62
213,tourist-senior,3,false,60
213,tourist-senior,1,false,60
213,tourist-adult,3,false,60
213,tourist-adult,1,false,60
213,senior,2,false,62
213,adult,3,false,62
213,tourist-child,1,false,62
213,tourist-adult,1,false,62
213,senior,3,false,62
213,adult,2,false,60
213,child,2,false,62
213,tourist-adult,1,false,62
213,adult,3,false,60
213,senior,2,false,60
213,tourist-adult,1,false,62
213,tourist-adult,3,false,62
213,senior,1,true,60
213,tourist-child,3,false,60
213,tourist-child,1,false,60
213,tourist-adult,3,false,62
213,tourist-adult,1,false,60
213,adult,2,false,61
213,adult,2,false,62
213,senior,3,true,62
213,adult,2,false,60
214,tourist-adult,2,true,60
214,tourist-adult,3,false,62
214,adult,3,false,60
214,child,1,false,62
214,tourist-adult,2,false,61
214,tourist-senior,3,true,60
214,adult,1,false,62
214,adult,3,false,60
214,tourist-adult,3,false,62
214,tourist-adult,3,false,60
214,child,1,true,60
214,tourist-child,1,false,60
214,senior,1,false,62
214,tourist-child,3,false,62
214,senior,2,false,62
214,tourist-child,1,false,62
214,tourist-adult,1,false,62
214,tourist-senior,1,false,60
214,adult,3,true,60
214,tourist-senior,2,false,60
214,tourist-senior,1,false,60
214,adult,2,false,60
214,adult,2,false,60
214,adult,3,false,60
214,tourist-adult,2,false,62
214,tourist-child,1,false,62
214,tourist-child,3,true,60
214,adult,2,false,62
214,adult,2,false,60
214,tourist-adult,1,false,60
214,tourist-adult,2,false,62
214,tourist-child,3,false,60
214,adult,2,false,61
214,adult,2,false,60
214,adult,3,false,60
214,adult,2,false,62
214,adult,3,false,60
214,adult,3,false,60
214,tourist-adult,2,false,60
214,tourist-adult,2,false,61
214,tourist-adult,3,false,60
214,tourist-child,2,false,62
214,tourist-adult,3,false,62
214,senior,2,false,62
214,adult,2,false,62
214,tourist-adult,2,false,62
214,tourist-senior,1,false,62
214,adult,2,false,60
214,tourist-adult,1,false,62
214,adult,3,false,62
214,senior,1,false,62
214,tourist-child,3,false,60
214,tourist-senior,1,false,62
214,tourist-adult,3,false,60
214,adult,1,false,60
214,tourist-adult,2,true,62
214,adult,2,true,61
214,senior,3,true,60
214,tourist-senior,1,true,62
214,adult,3,false,62
214,adult,2,false,60
214,adult,1,false,60
214,tourist-adult,2,false,62
214,adult,2,false,61
214,tourist-adult,1,false,60
214,tourist-adult,1,false,60
214,senior,1,true,62
214,tourist-adult,3,false,60
214,tourist-adult,3,false,60
214,tourist-adult,2,false,62
214,senior,3,false,62
214,tourist-adult,2,false,61
214,senior,1,true,60
214,adult,2,false,60
214,tourist-senior,2,false,62
214,adult,1,true,60
214,tourist-child,1,false,62
214,tourist-senior,1,false,62
214,tourist-adult,1,false,62
214,adult,3,true,60
214,adult,1,false,62
214,tourist-senior,3,false,60
214,adult,1,false,62
214,tourist-adult,3,true,60
214,adult,2,false,61
214,senior,3,false,60
214,adult,3,false,60
214,adult,1,true,60
214,adult,1,false,60
214,tourist-adult,1,false,62
214,tourist-adult,2,false,62
214,tourist-child,1,false,60
214,tourist-adult,3,false,60
214,tourist-senior,2,false,62
214,senior,2,true,62
214,tourist-adult,3,false,62
214,adult,1,false,62
214,child,2,false,62
214,adult,3,true,62
214,child,3,false,62
214,senior,2,false,61
214,adult,2,false,62
214,tourist-adult,2,false,62
214,tourist-adult,1,false,60
214,adult,3,false,60
214,tourist-child,1,false,62
214,child,1,false,60
214,adult,3,true,60
214,tourist-child,2,false,60
214,tourist-adult,2,false,62
214,child,2,false,62
214,tourist-adult,1,false,62
214,child,1,false,62
214,adult,2,false,62
214,tourist-child,2,false,60
214,tourist-senior,3,false,60
214,tourist-adult,1,true,60
214,adult,1,false,60
214,tourist-adult,3,false,60
214,senior,3,false,62
214,adult,2,false,62
214,adult,1,false,62
214,tourist-adult,2,false,60
214,tourist-adult,3,false,62
214,adult,1,true,60
214,tourist-adult,1,false,60
214,child,3,false,60
214,tourist-adult,3,false,60
214,tourist-adult,3,false,60
214,tourist-adult,2,false,61
214,adult,1,false,60
214,senior,1,false,60
214,tourist-senior,2,true,62
214,tourist-senior,2,false,62
214,tourist-child,2,false,60
214,tourist-adult,1,false,62
214,tourist-senior,1,false,62
214,adult,3,true,60
214,tourist-adult,3,false,60
214,adult,1,false,62
214,adult,2,false,61
214,tourist-adult,1,false,62
214,tourist-senior,2,false,62
214,senior,2,false,62
214,adult,2,false,62
214,senior,3,false,60
214,child,2,false,61
214,adult,1,false,62
214,senior,1,false,60
214,tourist-adult,3,false,62
214,adult,1,false,62
214,tourist-senior,1,false,60
214,adult,2,false,61
214,tourist-adult,1,false,60
214,tourist-adult,1,false,62
214,adult,1,false,60
214,tourist-adult,3,false,62
214,tourist-child,3,false,62
214,senior,3,false,60
214,tourist-adult,3,false,62
214,tourist-adult,1,false,60
214,adult,2,false,60
214,adult,3,false,62
214,senior,3,true,60
214,adult,3,true,60
214,tourist-adult,1,false,60
214,child,3,false,60
214,tourist-adult,3,false,62
214,tourist-senior,1,false,62
214,adult,2,false,62
214,adult,1,false,62
214,tourist-adult,3,false,62
214,tourist-child,2,false,61
214,tourist-child,3,false,62
214,tourist-adult,1,false,62
214,tourist-senior,1,false,60
214,adult,3,false,60
214,adult,2,false,62
214,tourist-child,3,false,60
214,tourist-adult,1,false,60
214,tourist-adult,2,true,60
214,senior,1,true,62
214,tourist-adult,2,false,60
214,senior,3,false,62
214,tourist-child,1,false,60
214,adult,1,false,60
214,tourist-senior,3,false,60
214,tourist-adult,1,false,62
214,tourist-child,2,false,60
214,tourist-adult,2,false,61
215,senior,3,false,60
215,adult,1,false,62
215,child,1,false,60
215,tourist-adult,3,false,62
215,adult,2,false,62
215,tourist-senior,3,false,62
215,tourist-senior,1,false,62
215,tourist-senior,3,false,62
215,tourist-senior,2,false,62
215,child,3,false,60
215,adult,2,false,62
215,adult,1,false,62
215,tourist-adult,2,false,62
215,tourist-adult,1,false,60
215,tourist-child,3,false,60
215,tourist-child,1,false,62
215,senior,3,false,60
215,adult,2,true,62
215,tourist-child,3,false,60
215,tourist-adult,3,false,60
215,tourist-adult,3,false,60
215,tourist-adult,1,false,62
215,senior,3,false,62
215,tourist-senior,3,false,60
215,tourist-adult,2,true,62
215,adult,1,false,60
215,adult,1,false,62
215,child,1,false,60
215,child,2,false,62
215,tourist-adult,2,false,60
215,tourist-adult,2,true,60
215,senior,3,false,62
215,child,3,false,62
215,senior,2,false,60
215,tourist-adult,2,false,62
215,senior,1,false,60
215,tourist-adult,3,false,60
215,tourist-adult,1,false,60
215,adult,1,false,60
215,adult,1,false,62
215,adult,3,false,62
215,senior,2,false,60
215,tourist-adult,1,false,60
215,adult,2,false,60
215,tourist-adult,1,false,60
215,child,3,false,62
215,adult,1,true,62
215,child,2,false,62
215,tourist-senior,3,false,60
215,tourist-senior,1,false,62
215,tourist-adult,3,false,60
215,tourist-adult,2,false,61
215,tourist-adult,3,false,62
215,tourist-child,2,true,62
215,tourist-adult,2,false,60
215,tourist-adult,2,false,60
215,adult,1,false,62
215,adult,2,false,62
215,tourist-adult,1,true,60
215,adult,1,false,62
215,adult,1,false,62
215,tourist-adult,3,false,62
215,adult,1,false,60
215,adult,1,false,62
215,senior,2,false,60
215,tourist-child,3,true,60
215,adult,1,false,62
215,tourist-adult,1,false,62
215,tourist-adult,2,false,62
215,adult,3,false,62
215,tourist-adult,2,false,61
215,senior,3,false,60
215,tourist-child,1,false,60
215,adult,2,false,60
215,senior,3,false,60
215,child,2,false,60
215,tourist-adult,2,false,61
215,tourist-adult,2,true,60
215,tourist-senior,3,true,60
215,tourist-child,1,false,62
215,senior,1,false,60
215,adult,3,false,62
215,senior,1,false,60
215,tourist-adult,1,false,62
215,adult,1,false,62
215,tourist-senior,3,true,60
215,tourist-adult,1,false,60
215,tourist-adult,3,false,62
215,adult,1,false,62
215,tourist-child,1,false,62
215,tourist-child,2,false,62
215,adult,1,false,60
215,tourist-senior,1,false,60
215,senior,1,false,60
215,tourist-adult,1,false,60
215,adult,3,false,62
215,adult,3,true,60
215,tourist-child,1,false,60
